id,brand,model,body_type,generation,year_from,year_to,category,part_code,part_name_en,part_name_az,price_min_azn,price_avg_azn,price_max_azn,price_type
177,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Front,right_headlight,Right Headlight,Sağ ön fara,330,600,1200,estimate
178,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Front,left_fog_light,Left Fog Light,Sol duman farası,45,85,170,estimate
179,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Front,right_fog_light,Right Fog Light,Sağ duman farası,45,85,170,estimate
180,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Rear,rear_bumper_cover,Rear Bumper Cover,Arxa bamper örtüyü,240,430,850,estimate
181,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Rear,trunk_lid,Trunk Lid,Baqaj qapağı (Sedan),230,410,825,estimate
182,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Rear,left_taillight,Left Taillight,Sol arxa fara (stop),130,240,490,estimate
183,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Rear,right_taillight,Right Taillight,Sağ arxa fara (stop),130,240,490,estimate
184,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Rear,rear_spoiler,Rear Spoiler,Arxa spoyler,95,170,340,estimate
185,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Side Body,front_left_fender,Front Left Fender,Ön sol qanad,130,240,490,estimate
186,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Side Body,front_right_fender,Front Right Fender,Ön sağ qanad,130,240,490,estimate
187,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Side Body,rear_left_quarter_panel,Rear Left Quarter Panel,Arxa sol yan panel (qanad),270,490,975,estimate
188,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Side Body,rear_right_quarter_panel,Rear Right Quarter Panel,Arxa sağ yan panel (qanad),270,490,975,estimate
189,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Side Body,front_left_door,Front Left Door,Ön sol qapı,310,550,1125,estimate
190,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Side Body,front_right_door,Front Right Door,Ön sağ qapı,310,550,1125,estimate
191,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Side Body,rear_left_door,Rear Left Door,Arxa sol qapı,290,525,1050,estimate
192,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Side Body,rear_right_door,Rear Right Door,Arxa sağ qapı,290,525,1050,estimate
193,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Side Body,rocker_panel,Rocker Panel / Side Skirt,Yan ətək (astana paneli),120,220,450,estimate
194,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Glass,front_windshield,Front Windshield,Ön şüşə,210,370,750,estimate
195,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Glass,rear_windshield,Rear Windshield,Arxa şüşə,150,280,550,estimate
196,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Glass,front_left_door_window,Front Left Door Window,Ön sol qapı şüşəsi,70,130,260,estimate
197,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Glass,front_right_door_window,Front Right Door Window,Ön sağ qapı şüşəsi,70,130,260,estimate
198,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Glass,rear_left_door_window,Rear Left Door Window,Arxa sol qapı şüşəsi,65,120,240,estimate
199,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Glass,rear_right_door_window,Rear Right Door Window,Arxa sağ qapı şüşəsi,65,120,240,estimate
200,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Glass,rear_quarter_window,Rear Quarter Window,Arxa yan (üçbucaq) şüşə,60,110,220,estimate
201,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Mirrors,left_side_mirror_assembly,Left Side Mirror Assembly,Sol yan güzgü,190,340,675,estimate
202,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Mirrors,right_side_mirror_assembly,Right Side Mirror Assembly,Sağ yan güzgü,190,340,675,estimate
203,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Mirrors,mirror_cover,Mirror Cover,Güzgü qapağı,40,75,150,estimate
204,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Mirrors,mirror_glass,Mirror Glass,Güzgü şüşəsi,30,55,110,estimate
205,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Roof,roof_panel,Roof Panel,Tavan paneli,360,650,1300,estimate
206,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Wheels,front_left_wheel,Front Left Wheel (Rim),Ön sol disk,150,280,550,estimate
207,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Wheels,front_right_wheel,Front Right Wheel (Rim),Ön sağ disk,150,280,550,estimate
208,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Wheels,rear_left_wheel,Rear Left Wheel (Rim),Arxa sol disk,150,280,550,estimate
209,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Wheels,rear_right_wheel,Rear Right Wheel (Rim),Arxa sağ disk,150,280,550,estimate
210,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Wheels,front_left_tire,Front Left Tire,Ön sol şin,120,220,450,estimate
211,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Wheels,front_right_tire,Front Right Tire,Ön sağ şin,120,220,450,estimate
212,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Wheels,rear_left_tire,Rear Left Tire,Arxa sol şin,120,220,450,estimate
213,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Wheels,rear_right_tire,Rear Right Tire,Arxa sağ şin,120,220,450,estimate
214,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Exterior Trim,door_handle,Door Handle,Qapı tutacağı,45,85,170,estimate
215,Mercedes-Benz,C-Class,Sedan,W204 (facelift),2012,2014,Exterior Trim,fuel_filler_door,Fuel Filler Door,Yanacaq çəninin qapağı,50,95,190,estimate
216,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Front,front_bumper_cover,Front Bumper Cover,Ön bamper örtüyü,230,410,825,estimate
217,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Front,front_grille,Front Grille,Ön radiator barmaqlığı,95,170,340,estimate
218,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Front,hood,Hood (Bonnet),Kapot,250,450,900,estimate
219,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Front,left_headlight,Left Headlight,Sol ön fara,330,600,1200,estimate
220,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Front,right_headlight,Right Headlight,Sağ ön fara,330,600,1200,estimate
221,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Front,left_fog_light,Left Fog Light,Sol duman farası,45,85,170,estimate
222,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Front,right_fog_light,Right Fog Light,Sağ duman farası,45,85,170,estimate
223,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Rear,rear_bumper_cover,Rear Bumper Cover,Arxa bamper örtüyü,240,430,850,estimate
224,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Rear,trunk_lid,Trunk Lid,Baqaj qapağı (Sedan),230,410,825,estimate
225,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Rear,left_taillight,Left Taillight,Sol arxa fara (stop),130,240,490,estimate
226,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Rear,right_taillight,Right Taillight,Sağ arxa fara (stop),130,240,490,estimate
227,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Rear,rear_spoiler,Rear Spoiler,Arxa spoyler,95,170,340,estimate
228,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Side Body,front_left_fender,Front Left Fender,Ön sol qanad,130,240,490,estimate
229,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Side Body,front_right_fender,Front Right Fender,Ön sağ qanad,130,240,490,estimate
230,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Side Body,rear_left_quarter_panel,Rear Left Quarter Panel,Arxa sol yan panel (qanad),270,490,975,estimate
231,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Side Body,rear_right_quarter_panel,Rear Right Quarter Panel,Arxa sağ yan panel (qanad),270,490,975,estimate
232,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Side Body,front_left_door,Front Left Door,Ön sol qapı,310,550,1125,estimate
233,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Side Body,front_right_door,Front Right Door,Ön sağ qapı,310,550,1125,estimate
234,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Side Body,rear_left_door,Rear Left Door,Arxa sol qapı,290,525,1050,estimate
235,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Side Body,rear_right_door,Rear Right Door,Arxa sağ qapı,290,525,1050,estimate
236,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Side Body,rocker_panel,Rocker Panel / Side Skirt,Yan ətək (astana paneli),120,220,450,estimate
237,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Glass,front_windshield,Front Windshield,Ön şüşə,210,370,750,estimate
238,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Glass,rear_windshield,Rear Windshield,Arxa şüşə,150,280,550,estimate
239,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Glass,front_left_door_window,Front Left Door Window,Ön sol qapı şüşəsi,70,130,260,estimate
240,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Glass,front_right_door_window,Front Right Door Window,Ön sağ qapı şüşəsi,70,130,260,estimate
241,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Glass,rear_left_door_window,Rear Left Door Window,Arxa sol qapı şüşəsi,65,120,240,estimate
242,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Glass,rear_right_door_window,Rear Right Door Window,Arxa sağ qapı şüşəsi,65,120,240,estimate
243,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Glass,rear_quarter_window,Rear Quarter Window,Arxa yan (üçbucaq) şüşə,60,110,220,estimate
244,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Mirrors,left_side_mirror_assembly,Left Side Mirror Assembly,Sol yan güzgü,190,340,675,estimate
245,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Mirrors,right_side_mirror_assembly,Right Side Mirror Assembly,Sağ yan güzgü,190,340,675,estimate
246,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Mirrors,mirror_cover,Mirror Cover,Güzgü qapağı,40,75,150,estimate
247,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Mirrors,mirror_glass,Mirror Glass,Güzgü şüşəsi,30,55,110,estimate
248,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Roof,roof_panel,Roof Panel,Tavan paneli,360,650,1300,estimate
249,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Wheels,front_left_wheel,Front Left Wheel (Rim),Ön sol disk,150,280,550,estimate
250,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Wheels,front_right_wheel,Front Right Wheel (Rim),Ön sağ disk,150,280,550,estimate
251,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Wheels,rear_left_wheel,Rear Left Wheel (Rim),Arxa sol disk,150,280,550,estimate
252,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Wheels,rear_right_wheel,Rear Right Wheel (Rim),Arxa sağ disk,150,280,550,estimate
253,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Wheels,front_left_tire,Front Left Tire,Ön sol şin,120,220,450,estimate
254,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Wheels,front_right_tire,Front Right Tire,Ön sağ şin,120,220,450,estimate
255,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Wheels,rear_left_tire,Rear Left Tire,Arxa sol şin,120,220,450,estimate
256,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Wheels,rear_right_tire,Rear Right Tire,Arxa sağ şin,120,220,450,estimate
257,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Exterior Trim,door_handle,Door Handle,Qapı tutacağı,45,85,170,estimate
258,Mercedes-Benz,C-Class,Sedan,W205 (pre-facelift),2015,2018,Exterior Trim,fuel_filler_door,Fuel Filler Door,Yanacaq çəninin qapağı,50,95,190,estimate
259,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Front,front_bumper_cover,Front Bumper Cover,Ön bamper örtüyü,270,480,975,estimate
260,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Front,front_grille,Front Grille,Ön radiator barmaqlığı,110,200,400,estimate
261,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Front,hood,Hood (Bonnet),Kapot,290,525,1050,estimate
262,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Front,left_headlight,Left Headlight,Sol ön fara,390,700,1400,estimate
263,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Front,right_headlight,Right Headlight,Sağ ön fara,390,700,1400,estimate
264,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Front,left_fog_light,Left Fog Light,Sol duman farası,55,100,200,estimate
265,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Front,right_fog_light,Right Fog Light,Sağ duman farası,55,100,200,estimate
266,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Rear,rear_bumper_cover,Rear Bumper Cover,Arxa bamper örtüyü,280,500,1000,estimate
267,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Rear,trunk_lid,Trunk Lid,Baqaj qapağı (Sedan),270,480,975,estimate
268,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Rear,left_taillight,Left Taillight,Sol arxa fara (stop),160,290,575,estimate
269,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Rear,right_taillight,Right Taillight,Sağ arxa fara (stop),160,290,575,estimate
270,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Rear,rear_spoiler,Rear Spoiler,Arxa spoyler,110,200,400,estimate
271,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Side Body,front_left_fender,Front Left Fender,Ön sol qanad,160,290,575,estimate
272,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Side Body,front_right_fender,Front Right Fender,Ön sağ qanad,160,290,575,estimate
273,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Side Body,rear_left_quarter_panel,Rear Left Quarter Panel,Arxa sol yan panel (qanad),310,575,1150,estimate
274,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Side Body,rear_right_quarter_panel,Rear Right Quarter Panel,Arxa sağ yan panel (qanad),310,575,1150,estimate
275,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Side Body,front_left_door,Front Left Door,Ön sol qapı,360,650,1325,estimate
276,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Side Body,front_right_door,Front Right Door,Ön sağ qapı,360,650,1325,estimate
277,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Side Body,rear_left_door,Rear Left Door,Arxa sol qapı,340,625,1225,estimate
278,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Side Body,rear_right_door,Rear Right Door,Arxa sağ qapı,340,625,1225,estimate
279,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Side Body,rocker_panel,Rocker Panel / Side Skirt,Yan ətək (astana paneli),150,260,525,estimate
280,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Glass,front_windshield,Front Windshield,Ön şüşə,240,440,875,estimate
281,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Glass,rear_windshield,Rear Windshield,Arxa şüşə,180,330,650,estimate
282,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Glass,front_left_door_window,Front Left Door Window,Ön sol qapı şüşəsi,85,150,310,estimate
283,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Glass,front_right_door_window,Front Right Door Window,Ön sağ qapı şüşəsi,85,150,310,estimate
284,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Glass,rear_left_door_window,Rear Left Door Window,Arxa sol qapı şüşəsi,80,140,290,estimate
285,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Glass,rear_right_door_window,Rear Right Door Window,Arxa sağ qapı şüşəsi,80,140,290,estimate
286,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Glass,rear_quarter_window,Rear Quarter Window,Arxa yan (üçbucaq) şüşə,75,130,260,estimate
287,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Mirrors,left_side_mirror_assembly,Left Side Mirror Assembly,Sol yan güzgü,220,400,800,estimate
288,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Mirrors,right_side_mirror_assembly,Right Side Mirror Assembly,Sağ yan güzgü,220,400,800,estimate
289,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Mirrors,mirror_cover,Mirror Cover,Güzgü qapağı,50,90,180,estimate
290,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Mirrors,mirror_glass,Mirror Glass,Güzgü şüşəsi,35,65,130,estimate
291,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Roof,roof_panel,Roof Panel,Tavan paneli,420,775,1550,estimate
292,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Wheels,front_left_wheel,Front Left Wheel (Rim),Ön sol disk,180,330,650,estimate
293,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Wheels,front_right_wheel,Front Right Wheel (Rim),Ön sağ disk,180,330,650,estimate
294,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Wheels,rear_left_wheel,Rear Left Wheel (Rim),Arxa sol disk,180,330,650,estimate
295,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Wheels,rear_right_wheel,Rear Right Wheel (Rim),Arxa sağ disk,180,330,650,estimate
296,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Wheels,front_left_tire,Front Left Tire,Ön sol şin,150,260,525,estimate
297,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Wheels,front_right_tire,Front Right Tire,Ön sağ şin,150,260,525,estimate
298,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Wheels,rear_left_tire,Rear Left Tire,Arxa sol şin,150,260,525,estimate
299,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Wheels,rear_right_tire,Rear Right Tire,Arxa sağ şin,150,260,525,estimate
300,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Exterior Trim,door_handle,Door Handle,Qapı tutacağı,55,100,200,estimate
301,Mercedes-Benz,C-Class,Sedan,W205 (facelift),2019,2021,Exterior Trim,fuel_filler_door,Fuel Filler Door,Yanacaq çəninin qapağı,60,110,220,estimate
302,Mercedes-Benz,C-Class,Sedan,W206,2022,9999,Front,front_bumper_cover,Front Bumper Cover,Ön bamper örtüyü,330,600,1200,estimate
303,Mercedes-Benz,C-Class,Sedan,W206,2022,9999,Front,front_grille,Front Grille,Ön radiator barmaqlığı,140,250,500,estimate
304,Mercedes-Benz,C-Class,Sedan,W206,2022,9999,Front,hood,Hood (Bonnet),Kapot,360,650,1325,estimate
305,Mercedes-Benz,C-Class,Sedan,W206,2022,9999,Front,left_headlight,Left Headlight,Sol ön fara,480,875,1750,estimate
306,Mercedes-Benz,C-Class,Sedan,W206,2022,9999,Front,right_headlight,Right Headlight,Sağ ön fara,480,875,1750,estimate
307,Mercedes-Benz,C-Class,Sedan,W206,2022,9999,Front,left_fog_light,Left Fog Light,Sol duman farası,70,120,250,estimate
308,Mercedes-Benz,C-Class,Sedan,W206,2022,9999,Front,right_fog_light,Right Fog Light,Sağ duman farası,70,120,250,estimate
309,Mercedes-Benz,C-Class,Sedan,W206,2022,9999,Rear,rear_bumper_cover,Rear Bumper Cover,Arxa bamper örtüyü,350,625,1275,estimate
310,Mercedes-Benz,C-Class,Sedan,W206,2022,9999,Rear,trunk_lid,Trunk Lid,Baqaj qapağı (Sedan),330,600,1200,estimate
311,Mercedes-Benz,C-Class,Sedan,W206,2022,9999,Rear,left_taillight,Left Taillight,Sol arxa fara (stop),200,360,725,estimate
312,Mercedes-Benz,C-Class,Sedan,W206,2022,9999,Rear,right_taillight,Right Taillight,Sağ arxa fara (stop),200,360,725,estimate
313,Mercedes-Benz,C-Class,Sedan,W206,2022,9999,Rear,rear_spoiler,Rear Spoiler,Arxa spoyler,140,250,500,estimate
314,Mercedes-Benz,C-Class,Sedan,W206,2022,9999,Side Body,front_left_fender,Front Left Fender,Ön sol qanad,200,360,725,estimate
315,Mercedes-Benz,C-Class,Sedan,W206,2022,9999,Side Body,front_right_fender,Front Right Fender,Ön sağ qanad,200,360,725,estimate
316,Mercedes-Benz,C-Class,Sedan,W206,2022,9999,Side Body,rear_left_quarter_panel,Rear Left Quarter Panel,Arxa sol yan panel (qanad),390,725,1425,estimate
317,Mercedes-Benz,C-Class,Sedan,W206,2022,9999,Side Body,rear_right_quarter_panel,Rear Right Quarter Panel,Arxa sağ yan panel (qanad),390,725,1425,estimate
318,Mercedes-Benz,C-Class,Sedan,W206,2022,9999,Side Body,front_left_door,Front Left Door,Ön sol qapı,450,825,1650,estimate
319,Mercedes-Benz,C-Class,Sedan,W206,2022,9999,Side Body,front_right_door,Front Right Door,Ön sağ qapı,450,825,1650,estimate
320,Mercedes-Benz,C-Class,Sedan,W206,2022,9999,Side Body,rear_left_door,Rear Left Door,Arxa sol qapı,420,775,1550,estimate
321,Mercedes-Benz,C-Class,Sedan,W206,2022,9999,Side Body,rear_right_door,Rear Right Door,Arxa sağ qapı,420,775,1550,estimate
322,Mercedes-Benz,C-Class,Sedan,W206,2022,9999,Side Body,rocker_panel,Rocker Panel / Side Skirt,Yan ətək (astana paneli),180,330,650,estimate
323,Mercedes-Benz,C-Class,Sedan,W206,2022,9999,Glass,front_windshield,Front Windshield,Ön şüşə,300,550,1100,estimate
324,Mercedes-Benz,C-Class,Sedan,W206,2022,9999,Glass,rear_windshield,Rear Windshield,Arxa şüşə,230,410,825,estimate
325,Mercedes-Benz,C-Class,Sedan,W206,2022,9999,Glass,front_left_door_window,Front Left Door Window,Ön sol qapı şüşəsi,110,190,380,estimate
